SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
122294,241190,2,999,1478.33,0.1,2660.994,ABB3C151-3B1F-4A2A-A7E1-F071BE7ACE2C,2025-11-28 00:00:00.000
122294,241191,3,1049,9.01,0.0,27.03,30E98A13-F3F1-4104-939F-BD81F4C55E41,2025-11-28 00:00:00.000
122294,241192,2,1211,208.08,0.0,416.16,E3E5B071-B020-49DE-914C-F6E1F27D6067,2025-11-28 00:00:00.000
122295,241193,2,847,582.47,0.1,1048.446,32DB2571-DF6C-423D-9342-5EDA0C79EB60,2025-11-25 00:00:00.000
122295,241194,1,1014,68.69,0.0,68.69,15A9350C-EAFD-4560-B7D9-1170F25A26ED,2025-11-25 00:00:00.000
122295,241195,1,933,37.04,0.05,35.188,7C1AEE76-CA38-42FD-A525-6D46E0A2CBC2,2025-11-25 00:00:00.000
122295,241196,1,1004,15.53,0.1,13.977,5F621E96-1568-4C8F-B58C-D3CF4609F363,2025-11-25 00:00:00.000
122296,241197,1,846,114.63,0.0,114.63,477E86BB-C09D-43DF-B3BB-026154D793E5,2025-11-24 00:00:00.000
122296,241198,2,1084,231.29,0.0,462.58,71556090-FF7E-4B31-B81E-9F5E35A3E4C6,2025-11-24 00:00:00.000
122297,241199,2,978,38.81,0.1,69.858,78FF534F-CDD8-4AD9-80C6-7C8DC77F8935,2025-11-20 00:00:00.000
122298,241200,1,800,501.81,0.05,476.7195,B2B0799B-6DD3-4677-AB80-08892B7590D7,2025-11-25 00:00:00.000
122299,241201,2,894,89.24,0.0,178.48,54D0943D-F5F9-4727-9E3F-E67F65498C70,2025-11-20 00:00:00.000
122299,241202,2,881,103.07,0.0,206.14,99CE0F3E-19C8-43B6-B036-BF933EAEA2A8,2025-11-20 00:00:00.000
122299,241203,1,819,117.15,0.0,117.15,647E90F0-2AC3-4A0D-963C-FE614AD29EAE,2025-11-20 00:00:00.000
122300,241204,2,722,128.97,0.1,232.146,4E1EFA35-5EA0-48E3-B93B-437DF62D9C98,2025-11-26 00:00:00.000
122301,241205,1,1112,81.18,0.0,81.18,2B7A11C7-0822-4F7E-A6ED-FB2C8955254A,2025-11-23 00:00:00.000
122302,241206,2,1174,41.37,0.1,74.466,27C1F0E0-7A0D-47D8-B66B-42966DAA7FAF,2025-11-27 00:00:00.000
122302,241207,2,860,67.26,0.05,127.794,6F77E2B3-1CB1-4489-A237-71AE58B22C7B,2025-11-27 00:00:00.000
122302,241208,1,1026,23.86,0.05,22.667,14B28B2B-1B62-4020-9AD8-045818359AF8,2025-11-27 00:00:00.000
122303,241209,3,908,51.11,0.0,153.33,16A53971-3E62-4540-8BCF-286D2369C6F9,2025-11-25 00:00:00.000
122303,241210,3,752,29.51,0.1,79.677,7D0F73AB-F742-468F-92F8-E45FE58A8DE7,2025-11-25 00:00:00.000
122303,241211,1,1023,98.62,0.1,88.758,F53AE051-3BC3-4574-B58D-3875DFFB9BD0,2025-11-25 00:00:00.000
122303,241212,2,1180,67.12,0.1,120.816,7D54FBEF-2468-4AEB-8EE0-38D15A2002B0,2025-11-25 00:00:00.000
122304,241213,3,975,433.1,0.1,1169.37,031CADCF-58B9-47AB-BA72-4EDADFFFA41D,2025-11-22 00:00:00.000
122305,241214,2,814,143.44,0.1,258.192,AC2757EE-E4BB-4664-B5D5-3910984349C9,2025-11-23 00:00:00.000
122305,241215,3,708,92.11,0.0,276.33,34534469-1D23-4424-BE59-B22A8E837CB1,2025-11-23 00:00:00.000
122305,241216,1,833,326.75,0.0,326.75,974C7042-12A4-498E-BDDE-48595EF55275,2025-11-23 00:00:00.000
122306,241217,3,744,42.7,0.0,128.1,749EA8CD-C6FC-4943-B774-711CEB65DD31,2025-11-27 00:00:00.000
122306,241218,3,817,42.41,0.0,127.23,5AA00F58-C522-4A78-B4F3-9F91D39357C0,2025-11-27 00:00:00.000
122306,241219,3,1014,68.69,0.0,206.07,13B0A58A-ADD4-4B3C-B37B-F73E38303BFB,2025-11-27 00:00:00.000
122307,241220,1,698,20.53,0.1,18.477,5A13D464-7285-4AD5-8536-8E88FD308974,2025-11-22 00:00:00.000
122307,241221,3,693,316.07,0.1,853.389,57FCF5C7-6560-40E8-8573-F8F7F812F4F7,2025-11-22 00:00:00.000
122307,241222,1,1014,68.69,0.05,65.2555,0280B216-CED4-4D2F-B73A-6235989D66DD,2025-11-22 00:00:00.000
122308,241223,2,1028,560.91,0.1,1009.638,F028B904-212F-412A-A458-C9A1E1B967D4,2025-11-26 00:00:00.000
122308,241224,2,887,394.87,0.05,750.253,48F2923F-B940-4B69-8786-7051197C2C10,2025-11-26 00:00:00.000
122309,241225,3,1016,540.13,0.05,1539.3705,4E56FF5F-E9ED-4571-9D00-B1E10530CA21,2025-11-21 00:00:00.000
122309,241226,2,787,177.2,0.05,336.68,4CBBF1CA-2DAC-4F1B-B389-E7662B85FCD6,2025-11-21 00:00:00.000
122309,241227,3,899,440.78,0.05,1256.223,B326B89C-5B5A-49DB-A361-02A4CDEF7C7D,2025-11-21 00:00:00.000
122310,241228,2,1122,500.25,0.0,1000.5,B826DFD6-94E4-4D79-BF13-EE4AD175E25F,2025-11-25 00:00:00.000
122310,241229,2,890,107.21,0.1,192.978,20CFC79B-CBE2-4EC2-B2B4-CDEB5B53A17E,2025-11-25 00:00:00.000
122310,241230,3,744,42.7,0.0,128.1,1DC58982-A0A8-4169-986C-A21D3B17C3EF,2025-11-25 00:00:00.000
122311,241231,3,1120,85.89,0.05,244.7865,B2752113-D74D-4847-B7EE-C1439EED014C,2025-11-21 00:00:00.000
122312,241232,3,1111,38.33,0.0,114.99,15EAD6FD-1C98-4CF1-BA32-2CE3A73C4D89,2025-11-20 00:00:00.000
122313,241233,3,737,85.9,0.1,231.93,CF0D16EC-A372-4C6D-8497-2D1F540956FB,2025-11-23 00:00:00.000
122314,241234,2,1053,53.74,0.1,96.732,3E34DE29-B940-4913-B525-FA84FDD99109,2025-11-21 00:00:00.000
122315,241235,2,707,408.38,0.05,775.922,7C32B102-BF68-4F2A-A433-7A7CA4FDC089,2025-11-24 00:00:00.000
122315,241236,1,807,765.51,0.0,765.51,48E41E19-D05C-4A8B-9354-2EFE5D68A305,2025-11-24 00:00:00.000
122315,241237,3,778,395.11,0.0,1185.33,7AFE535C-E4A5-4E1A-BAFF-9C8845A4F136,2025-11-24 00:00:00.000
122316,241238,1,822,25.26,0.1,22.734,F315DC99-925C-4896-98AC-325299786E4C,2025-11-22 00:00:00.000
122317,241239,2,734,132.98,0.0,265.96,6310E5D4-5F5F-4CCE-8782-29F4A02D3D16,2025-11-28 00:00:00.000
122317,241240,2,712,668.25,0.0,1336.5,FFFA69A3-AF9B-460D-87F8-A8DCF8612B37,2025-11-28 00:00:00.000
122317,241241,2,966,1373.84,0.05,2610.296,4F2BB2AB-5269-4120-BDEA-5A0B6C6587F7,2025-11-28 00:00:00.000
122317,241242,3,1161,471.04,0.0,1413.12,9E664372-ED42-4EFC-B67C-753D1FBC9992,2025-11-28 00:00:00.000
122318,241243,2,767,649.81,0.05,1234.639,85D06DAA-D3DB-4664-967E-8E118D4EAFEF,2025-11-21 00:00:00.000
122319,241244,3,1134,64.09,0.1,173.043,948D5621-A299-4186-A8F1-D41B8A0F74FC,2025-11-23 00:00:00.000
122319,241245,2,762,18.51,0.1,33.318,AF35DA20-0816-425B-9A8B-BF292125315C,2025-11-23 00:00:00.000
122319,241246,2,1078,454.28,0.1,817.704,CECD65C5-E15D-44EE-B99E-C8D3A0714AEC,2025-11-23 00:00:00.000
122320,241247,3,916,71.63,0.05,204.1455,3B5B15EE-68FE-48E2-98F3-91BF9CCA201E,2025-11-23 00:00:00.000
122320,241248,2,789,130.94,0.1,235.692,5CD9E03E-E561-423A-9401-A3FCCCB57DD1,2025-11-23 00:00:00.000
122321,241249,2,1136,788.92,0.0,1577.84,D2EAD35F-EECD-43A5-879D-C188995C5486,2025-11-23 00:00:00.000
122321,241250,1,922,1054.49,0.05,1001.7655,AB93196B-D52B-4065-94C4-1BBCE5A6F7D7,2025-11-23 00:00:00.000
122321,241251,3,880,475.66,0.1,1284.282,1637210B-BAE5-4DDC-A15D-A38035879A15,2025-11-23 00:00:00.000
122322,241252,2,681,11.16,0.0,22.32,8AA3826F-72B0-4A3F-B035-01949874CCCB,2025-11-22 00:00:00.000
122322,241253,1,1218,412.37,0.1,371.133,5ABB1C20-F2EB-4038-B6FC-0D1661BF02DA,2025-11-22 00:00:00.000
122322,241254,2,691,81.51,0.05,154.869,A1EE316C-3CAF-4A52-A362-354C84F615FD,2025-11-22 00:00:00.000
122323,241255,2,872,668.82,0.1,1203.876,1AD7BEF2-1776-41C5-868D-5FE4153135A9,2025-11-22 00:00:00.000
122323,241256,1,1011,273.86,0.05,260.167,26112D84-E184-4C35-A307-578D06B252E7,2025-11-22 00:00:00.000
122323,241257,3,1107,73.22,0.1,197.694,11CF8E86-954B-486D-9A30-39A5396CD119,2025-11-22 00:00:00.000
122324,241258,2,1207,157.58,0.1,283.644,A9CEB001-A555-45D6-9D22-B30D1492A590,2025-11-22 00:00:00.000
122325,241259,3,724,227.38,0.1,613.926,0C2BABA6-B31D-4CD5-962F-EB88B3339BB6,2025-11-21 00:00:00.000
122325,241260,3,1149,2896.0,0.05,8253.6,6545EBB4-07F2-487C-967F-F809B7D1B02B,2025-11-21 00:00:00.000
122326,241261,3,1074,595.9,0.1,1608.93,D875BEF8-506A-4758-80D5-3B2157F361F1,2025-11-21 00:00:00.000
122326,241262,1,1158,65.88,0.05,62.586,A501E3A1-427A-40E7-B562-5FF3D40D7E89,2025-11-21 00:00:00.000
122327,241263,3,704,5.6,0.05,15.96,56F14A76-DE35-468C-BB9C-F9CBF55AEFBB,2025-11-22 00:00:00.000
122327,241264,1,837,9.17,0.1,8.253,FB1F54E9-071D-43A7-8633-0BD01B879B7B,2025-11-22 00:00:00.000
122328,241265,3,1031,107.28,0.05,305.748,06DE2AFF-3B50-4305-9969-D64C6D5EC2A3,2025-11-21 00:00:00.000
122328,241266,1,1076,773.17,0.1,695.853,78ACA17B-1897-4959-BD8C-88C2B2CC88DB,2025-11-21 00:00:00.000
122329,241267,2,1026,23.86,0.0,47.72,96A20555-5D81-450E-A063-D8EDCBA61628,2025-11-28 00:00:00.000
122330,241268,3,1171,18.29,0.0,54.87,93A2CC4A-3F77-4538-951B-A3B30F7489B9,2025-11-23 00:00:00.000
122331,241269,3,919,342.24,0.05,975.384,EFF5582C-9A26-4A94-837C-D5339B8CDB0D,2025-11-21 00:00:00.000
122331,241270,1,1055,89.61,0.0,89.61,9B499EAC-AE45-4A06-8E18-5DDAECF79F9C,2025-11-21 00:00:00.000
122332,241271,3,1093,85.62,0.1,231.174,34A38B93-E12A-4FEA-8A53-92C31AC39C12,2025-11-28 00:00:00.000
122333,241272,3,826,504.02,0.05,1436.457,52F9C29A-DBC0-45F4-A8D1-0E1582A1521B,2025-11-24 00:00:00.000
122333,241273,2,695,721.68,0.05,1371.192,4952DBAC-B670-43E4-9799-A7DDC53BEBDC,2025-11-24 00:00:00.000
122333,241274,2,708,92.11,0.0,184.22,A16C2F87-03CD-4DE5-8C43-4E98DACC406C,2025-11-24 00:00:00.000
122333,241275,3,904,615.31,0.1,1661.337,8B6A6D60-841B-4998-AD81-48E2CABF88DE,2025-11-24 00:00:00.000
122334,241276,2,1047,51.0,0.1,91.8,064FE97E-1F29-4AE8-81FD-CD1BEEBF863E,2025-11-20 00:00:00.000
122334,241277,2,1220,266.5,0.1,479.7,4EC0A59C-9B85-4801-BD62-59846CF7143A,2025-11-20 00:00:00.000
122334,241278,1,875,26.29,0.05,24.9755,6F5DBBE6-EA91-4EDA-B8BB-4B9D8B6E2659,2025-11-20 00:00:00.000
122334,241279,1,807,765.51,0.1,688.959,2C012104-0047-40ED-A496-E67887B30270,2025-11-20 00:00:00.000
122335,241280,2,834,74.0,0.1,133.2,47D4ACBA-C00D-4FED-A21B-E121DC929760,2025-11-25 00:00:00.000
122336,241281,2,757,224.32,0.0,448.64,F007AE82-5A6E-414E-BA2C-E9499E0DCCB8,2025-11-20 00:00:00.000
122337,241282,2,1070,61.18,0.1,110.124,95544493-4A04-4249-AC61-D57AC98D75D6,2025-11-23 00:00:00.000
122337,241283,1,953,58.99,0.1,53.091,FC833B2D-8AB9-41E1-8BAD-699F2362EF77,2025-11-23 00:00:00.000
122337,241284,2,1167,42.89,0.05,81.491,0A86381E-8C5C-4501-859E-5C1999CA189D,2025-11-23 00:00:00.000
122338,241285,1,1087,1341.77,0.1,1207.593,54756AF5-6752-4501-B035-33482806BBD6,2025-11-23 00:00:00.000
122338,241286,1,983,798.17,0.0,798.17,141A6E03-D0F7-4231-845F-66A71CD47EF8,2025-11-23 00:00:00.000
122338,241287,2,733,45.08,0.0,90.16,C241BD1E-0212-4FA7-96F4-82FB9D287A30,2025-11-23 00:00:00.000
122338,241288,2,809,63.74,0.05,121.106,84A7AAFA-F48A-4EDE-B319-42462DE84542,2025-11-23 00:00:00.000
122339,241289,2,987,334.95,0.05,636.405,0D04EBE3-5901-4A2A-A48A-4240B4B5FE00,2025-11-25 00:00:00.000
122339,241290,3,788,628.76,0.1,1697.652,7521FE6C-1621-487C-BDB6-89F30FC26D85,2025-11-25 00:00:00.000
122339,241291,1,704,5.6,0.05,5.32,A6B81E88-B9D2-4B00-ADCF-B481EBCAA6B2,2025-11-25 00:00:00.000
122340,241292,1,1136,788.92,0.1,710.028,7A29C566-7581-4F39-992F-7F1EA260D3D2,2025-11-25 00:00:00.000
122340,241293,2,1043,36.15,0.1,65.07,379DD10E-B8F8-411F-B7B7-C1FBD76680C7,2025-11-25 00:00:00.000
122340,241294,1,986,468.17,0.0,468.17,6F458DDC-B13F-46DD-87B8-CE2E28C9FBC3,2025-11-25 00:00:00.000
122341,241295,1,927,76.35,0.05,72.5325,830E784F-E3EB-4D78-B169-B446CB5E82A8,2025-11-29 00:00:00.000
122341,241296,3,1064,353.88,0.05,1008.558,24A52A32-31A8-4F33-975E-16F82DFC5E02,2025-11-29 00:00:00.000
122341,241297,2,729,104.53,0.0,209.06,C21B77A2-C2BA-45FC-A0C1-AC0D393B250E,2025-11-29 00:00:00.000
122342,241298,3,977,89.12,0.0,267.36,6642F75B-FD8B-438B-8300-968C6F5FDB7B,2025-11-27 00:00:00.000
122342,241299,1,891,17.36,0.0,17.36,8E198D34-639F-430B-ACDB-53531F487489,2025-11-27 00:00:00.000
122342,241300,3,1158,65.88,0.05,187.758,0495DAF9-1E86-4A5E-800C-01D58F9282A8,2025-11-27 00:00:00.000
122343,241301,3,743,59.48,0.1,160.596,E30EBCDE-130B-4EFF-BE05-4073F4E5A1F0,2025-11-27 00:00:00.000
122343,241302,3,711,78.03,0.1,210.681,C0F6098F-E790-48C9-9008-7C161681AAD8,2025-11-27 00:00:00.000
122343,241303,3,747,229.27,0.05,653.4195,09B7554A-26A6-4F71-A6A8-D0C7226A3C5B,2025-11-27 00:00:00.000
122343,241304,2,1173,137.07,0.0,274.14,DCF65A72-5BE2-4D90-B83E-5C7C29068825,2025-11-27 00:00:00.000
122344,241305,2,701,76.65,0.0,153.3,66CF3A9D-F115-40E9-9548-0EB53F5C58E1,2025-11-25 00:00:00.000
122344,241306,3,1029,92.84,0.1,250.668,2228A7AC-914E-4837-9315-2D097B7365B6,2025-11-25 00:00:00.000
122344,241307,1,778,395.11,0.1,355.599,B36538AA-1D23-42FB-8A07-43E9DDF8E949,2025-11-25 00:00:00.000
122345,241308,3,882,2994.43,0.1,8084.961,7424D92F-A664-4327-9CD1-084FED51375B,2025-11-23 00:00:00.000
122345,241309,2,1035,1952.41,0.0,3904.82,1A9D36A7-EFE5-414B-92D6-D8CE931DDD19,2025-11-23 00:00:00.000
122345,241310,2,893,288.23,0.05,547.637,0B16B50E-6267-45A9-9A06-E035E60D9E45,2025-11-23 00:00:00.000
122345,241311,2,979,81.13,0.1,146.034,C195C738-BAAE-48C7-B6CF-F8B1F39EB739,2025-11-23 00:00:00.000
122346,241312,1,1025,168.8,0.1,151.92,0BA5D16E-7F9B-4E8E-8621-1C45D4EAE9E8,2025-11-29 00:00:00.000
122347,241313,2,1021,68.43,0.05,130.017,AA4ED345-E1B9-4D4F-8EC2-170745423EED,2025-11-22 00:00:00.000
122347,241314,1,1009,49.39,0.1,44.451,771DF298-CFE7-46B1-8EEE-E9345BB27152,2025-11-22 00:00:00.000
122347,241315,3,772,86.06,0.05,245.271,66074CFE-8212-4467-904F-B5320D31F2B3,2025-11-22 00:00:00.000
122348,241316,3,879,731.07,0.0,2193.21,A059D6C9-D541-4471-A95A-CA2F3E50C7A7,2025-11-29 00:00:00.000
122348,241317,3,785,648.62,0.05,1848.567,5009121C-ABA6-402E-82FB-3232DDA4B8EC,2025-11-29 00:00:00.000
122349,241318,2,697,40.74,0.05,77.406,F8EB5EAA-8295-43AA-AAAA-FBF839109E75,2025-11-22 00:00:00.000
122349,241319,3,1009,49.39,0.0,148.17,5A5C63FF-BFD2-442C-8894-4F4AF2BEEBA2,2025-11-22 00:00:00.000
122350,241320,3,869,147.22,0.0,441.66,11542195-E2E6-466E-B8F7-9A6F91D74E29,2025-11-22 00:00:00.000
122350,241321,3,798,377.68,0.1,1019.736,6117997E-6FE9-4307-A8AB-B9C38CCCEC81,2025-11-22 00:00:00.000
122350,241322,2,765,131.64,0.0,263.28,8B290294-F593-4B80-9403-35BE3A893B49,2025-11-22 00:00:00.000
122350,241323,3,834,74.0,0.0,222.0,1C86E6DB-01B5-476A-BDBE-D1E7F361002E,2025-11-22 00:00:00.000
122351,241324,1,1156,85.14,0.05,80.883,7B731187-2766-48C9-9A8A-56B25F6933AD,2025-11-26 00:00:00.000
122351,241325,1,1201,470.21,0.05,446.6995,4A818D23-842C-4E5F-8EDC-9EA74BBD4984,2025-11-26 00:00:00.000
122351,241326,3,946,50.4,0.0,151.2,FD3F971C-1F30-429A-B39D-27BEB905AF35,2025-11-26 00:00:00.000
122352,241327,1,977,89.12,0.1,80.208,800C1BAB-AE7E-43C2-AF1E-AE69D211CC72,2025-11-26 00:00:00.000
122353,241328,3,690,94.41,0.05,269.0685,A4FBE619-EE2E-4D82-A6F8-18D98EA79EA3,2025-11-21 00:00:00.000
122353,241329,1,893,288.23,0.1,259.407,8AF3B6B6-3BE5-4D8A-A32F-17FC7BEF2808,2025-11-21 00:00:00.000
122353,241330,1,798,377.68,0.1,339.912,67C8EC67-E577-4343-AE17-53F4100F106F,2025-11-21 00:00:00.000
122354,241331,1,1007,37.37,0.0,37.37,10FAD271-DFFB-44DF-A8BC-E820E4FAB72C,2025-11-25 00:00:00.000
122354,241332,3,983,798.17,0.1,2155.059,54FA2703-8434-4AD7-B134-355FA359FBEA,2025-11-25 00:00:00.000
122355,241333,2,838,31.98,0.1,57.564,F6781D3D-2866-4BA8-809D-786F3EB2D2B2,2025-11-24 00:00:00.000
122355,241334,1,773,480.39,0.1,432.351,84571B21-B7B6-4E4F-88D4-880ACC135A62,2025-11-24 00:00:00.000
122356,241335,2,809,63.74,0.0,127.48,AB0F1F5D-3A24-46C1-957A-4E9754F1D521,2025-11-25 00:00:00.000
122357,241336,1,740,717.84,0.1,646.056,D2175E09-944C-4959-A246-312D331C08B0,2025-11-23 00:00:00.000
122358,241337,3,948,54.58,0.1,147.366,4818A363-8F16-4182-981E-AC44C0DCB6F1,2025-11-23 00:00:00.000
122358,241338,1,1115,59.95,0.05,56.9525,E8BDAFF3-AAC3-4008-B7F2-1F67D1913521,2025-11-23 00:00:00.000
122358,241339,3,1163,80.07,0.1,216.189,09814CEF-BA81-43DA-A2F9-A5DB4969E307,2025-11-23 00:00:00.000
122358,241340,3,1015,139.79,0.1,377.433,E6A86CD6-6C46-4D3B-BC3E-12F58F578625,2025-11-23 00:00:00.000
122359,241341,2,1162,20.55,0.0,41.1,02D382B7-B498-4C9D-A4DD-FA1FD060C2F1,2025-11-26 00:00:00.000
122360,241342,1,902,245.85,0.05,233.5575,3749E8E5-C887-4873-BCD8-343547DDDD5F,2025-11-27 00:00:00.000
122361,241343,3,850,786.85,0.05,2242.5225,9E6A6B86-8BE6-4C34-ACE9-260EE2E02366,2025-11-27 00:00:00.000
122361,241344,3,799,60.12,0.0,180.36,EB31E15A-F2BD-45BD-A2DD-CBA642F9A391,2025-11-27 00:00:00.000
122361,241345,2,974,10.35,0.1,18.63,84043AC7-1B3F-40ED-9B1F-E1EFBB2C0576,2025-11-27 00:00:00.000
122361,241346,1,874,295.61,0.0,295.61,3FDD542A-868C-4031-A6D3-9AC97C52CA09,2025-11-27 00:00:00.000
122362,241347,2,1046,38.25,0.05,72.675,9BB4E7D8-32DB-4ECD-A0C5-DA6A2262F0EB,2025-11-22 00:00:00.000
122362,241348,2,1039,28.9,0.0,57.8,BF297C90-D4DD-4BDA-AA59-CF0E6D46AF0B,2025-11-22 00:00:00.000
122363,241349,3,1056,144.95,0.0,434.85,6FD2A477-1810-4E74-AB5F-B6D9CF03BF3E,2025-11-24 00:00:00.000
122363,241350,3,921,282.51,0.05,805.1535,225739D6-ED32-4869-87F5-31C44488FB86,2025-11-24 00:00:00.000
122364,241351,3,1116,67.55,0.1,182.385,D0218BD6-98FF-4EDD-8249-ABA9537DBAA3,2025-11-24 00:00:00.000
122364,241352,3,986,468.17,0.05,1334.2845,5C5F071B-27CF-41DB-B8FD-CA882DD6AB36,2025-11-24 00:00:00.000
122364,241353,1,1137,25.16,0.0,25.16,B8345000-AE7A-4FDD-9FE6-478F1D87FEE9,2025-11-24 00:00:00.000
