SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
121790,239910,3,1061,482.5,0.0,1447.5,C5709969-A6C8-44E5-A718-39B838D2805D,2025-11-20 00:00:00.000
121791,239911,3,911,63.26,0.0,189.78,B17AEF5F-9982-406E-8CDA-1C873CB69134,2025-11-29 00:00:00.000
121792,239912,3,858,72.39,0.05,206.3115,2D62BE4F-C70E-4358-9179-A5585C42D0E2,2025-11-23 00:00:00.000
121792,239913,1,922,1054.49,0.05,1001.7655,7DCDDA1C-8F96-425F-BAF6-01539CB299FC,2025-11-23 00:00:00.000
121792,239914,1,1147,483.43,0.1,435.087,7DD1DB17-729E-49F6-9DDB-7493C6DC244E,2025-11-23 00:00:00.000
121793,239915,3,890,107.21,0.05,305.5485,CADED7B0-D44F-49EF-AF21-9FF8EF7AFC1A,2025-11-28 00:00:00.000
121793,239916,1,1093,85.62,0.0,85.62,EF951AE5-C741-4D09-9A24-F6BDC55131C6,2025-11-28 00:00:00.000
121793,239917,3,1139,355.34,0.0,1066.02,D1DACD63-30BC-4EAA-B9DF-94C5845FB688,2025-11-28 00:00:00.000
121793,239918,1,1048,9.38,0.0,9.38,AEC63910-5C23-4A30-A3C3-89DA7BAE4942,2025-11-28 00:00:00.000
121794,239919,2,1069,129.54,0.05,246.126,8E16C4E2-9E70-44F1-8DA4-7D7317B61C9C,2025-11-22 00:00:00.000
121794,239920,3,964,98.31,0.1,265.437,652DEB05-D5C6-4967-B588-C24677C42607,2025-11-22 00:00:00.000
121794,239921,2,731,2377.22,0.1,4278.996,D4348B00-2FE2-4A09-A5A2-A7595C34685F,2025-11-22 00:00:00.000
121795,239922,2,1027,94.62,0.05,179.778,F5CA34D4-44C1-49B5-AC42-872E3BB8EDEC,2025-11-21 00:00:00.000
121795,239923,2,912,1499.5,0.05,2849.05,359F4C76-BA5B-4352-B627-B308E4989C4C,2025-11-21 00:00:00.000
121796,239924,3,931,74.36,0.05,211.926,2C81E0D1-37E7-4763-895F-2BC00F66AAD5,2025-11-20 00:00:00.000
121796,239925,3,727,89.94,0.05,256.329,76E78BEC-F6E2-4E1C-857B-E91C92A55204,2025-11-20 00:00:00.000
121796,239926,2,1100,518.01,0.1,932.418,F2D1A132-AC09-4C06-9417-F30080B98341,2025-11-20 00:00:00.000
121796,239927,2,993,31.76,0.1,57.168,E63725D1-6F34-46EF-AF18-A46DEC0CDC75,2025-11-20 00:00:00.000
121797,239928,3,1020,37.49,0.1,101.223,65E7E25F-F1C0-4569-8AF4-0D1CC80D76AE,2025-11-20 00:00:00.000
121797,239929,2,1084,231.29,0.05,439.451,49666974-7B15-40D0-867D-5C690C40BEDC,2025-11-20 00:00:00.000
121798,239930,2,1079,705.24,0.0,1410.48,6A8B0649-9E10-45AE-A7D0-0F28E8CD48DD,2025-11-27 00:00:00.000
121798,239931,1,874,295.61,0.1,266.049,B4E6C3EC-A8D9-4336-926A-E869B3ABD37B,2025-11-27 00:00:00.000
121799,239932,1,731,2377.22,0.1,2139.498,B3C41CEA-3561-477C-B3D8-FD5D8D47F15E,2025-11-29 00:00:00.000
121799,239933,1,696,2250.21,0.1,2025.189,B880631F-9E78-478E-817A-586EB24AA8CC,2025-11-29 00:00:00.000
121800,239934,2,852,583.48,0.0,1166.96,9F2B036E-8202-4BB6-88AF-9A1DC2053C94,2025-11-24 00:00:00.000
121800,239935,3,1078,454.28,0.0,1362.84,D6A40060-EF7A-4353-82DE-E06FF327A086,2025-11-24 00:00:00.000
121801,239936,2,978,38.81,0.05,73.739,129D6ED5-A479-4ACC-85BF-9C13B040BCBD,2025-11-29 00:00:00.000
121801,239937,2,1042,90.89,0.1,163.602,B61824FB-2120-40D3-A67B-837380D9E1D3,2025-11-29 00:00:00.000
121802,239938,3,902,245.85,0.1,663.795,5B54A7D5-1FB8-4A5E-8F33-D004AB035A98,2025-11-24 00:00:00.000
121802,239939,2,1157,1987.57,0.05,3776.383,D983FEE5-8FB1-415D-A17B-A6D3F90AF568,2025-11-24 00:00:00.000
121802,239940,2,1164,34.7,0.0,69.4,B9E7940E-BD99-4312-96EB-03A8C0F091FE,2025-11-24 00:00:00.000
121803,239941,2,918,3047.58,0.1,5485.644,9389CA20-6E6B-45E5-89BF-2ABDE63CDD15,2025-11-28 00:00:00.000
121803,239942,1,860,67.26,0.05,63.897,D1051877-E718-4B60-BABA-FBBE049A8E99,2025-11-28 00:00:00.000
121803,239943,3,694,85.16,0.0,255.48,5888D9E1-6D0E-430B-8243-A2D0F86CE985,2025-11-28 00:00:00.000
121803,239944,1,1137,25.16,0.0,25.16,BEC561E5-2731-41A1-90F7-E54F846A6156,2025-11-28 00:00:00.000
121804,239945,2,818,144.29,0.05,274.151,6802F968-FB7A-4619-B346-CB7D15C39791,2025-11-20 00:00:00.000
121805,239946,1,1172,47.59,0.0,47.59,D3641A05-2E37-4715-A42B-6F88DF617474,2025-11-29 00:00:00.000
121805,239947,2,919,342.24,0.05,650.256,93CB6356-79A3-4563-8802-595FD8AF4909,2025-11-29 00:00:00.000
121806,239948,2,945,630.77,0.0,1261.54,FC487259-2CCA-4F63-97D5-68D7E2EB5019,2025-11-21 00:00:00.000
121806,239949,1,710,120.53,0.0,120.53,5242D945-3CF2-472D-AF2A-ACC978A76783,2025-11-21 00:00:00.000
121807,239950,3,1085,795.85,0.05,2268.1725,A4ACA8E7-26BC-4A6D-95DC-7FCB958C6CF5,2025-11-20 00:00:00.000
121807,239951,1,844,156.06,0.0,156.06,A5DE73D3-998E-4C76-8A1C-AA1577B5B4D5,2025-11-20 00:00:00.000
121808,239952,2,1034,441.16,0.0,882.32,A31201BC-54BF-498D-B3F0-C9B90CF02ADA,2025-11-21 00:00:00.000
121808,239953,1,1069,129.54,0.0,129.54,C596572B-C916-4D0B-AD4C-F72499BC7FF8,2025-11-21 00:00:00.000
121808,239954,2,959,109.18,0.05,207.442,5893A9F9-2193-44A8-AF89-7DA34C30FB05,2025-11-21 00:00:00.000
121809,239955,2,698,20.53,0.05,39.007,7331EEC1-0278-4585-90FD-062817A15542,2025-11-27 00:00:00.000
121809,239956,1,1028,560.91,0.05,532.8645,85F2DB3F-A9FF-4625-9878-C7DDCB7AD1F3,2025-11-27 00:00:00.000
121810,239957,1,965,75.67,0.1,68.103,B53CB71A-879F-47B5-95B2-E367944BBA1F,2025-11-21 00:00:00.000
121810,239958,3,1065,96.67,0.1,261.009,55B6C7FD-D2CB-4ECB-9CD6-98AD9150B42E,2025-11-21 00:00:00.000
121810,239959,3,1086,23.08,0.05,65.778,5E1EFE59-C8E8-492F-BCB7-74D7E9DC999A,2025-11-21 00:00:00.000
121810,239960,2,684,188.4,0.0,376.8,D76DE1E4-B63A-4509-949C-3D3326F77E46,2025-11-21 00:00:00.000
121811,239961,1,1096,302.68,0.05,287.546,B1EC55E0-6918-47B6-8B13-34524610F3AE,2025-11-23 00:00:00.000
121811,239962,3,692,1762.33,0.0,5286.99,78BFC708-43E4-4636-86CB-B3B5061FD1B6,2025-11-23 00:00:00.000
121811,239963,2,942,457.66,0.1,823.788,1EAED4BF-670C-4454-AD67-C1B680EFC9A3,2025-11-23 00:00:00.000
121811,239964,2,807,765.51,0.05,1454.469,9AAEED86-2233-42F3-AB2D-FCC22934FA7B,2025-11-23 00:00:00.000
121812,239965,3,1156,85.14,0.1,229.878,E3571219-4C6B-4D8C-84C6-7F031E6C5BC2,2025-11-23 00:00:00.000
121812,239966,1,777,55.36,0.05,52.592,9A1EF3F4-E41E-47C3-9A3D-C2D5FDFB5EEC,2025-11-23 00:00:00.000
121812,239967,3,724,227.38,0.0,682.14,1D3E7B38-CFCC-4308-BF02-C374240ECB60,2025-11-23 00:00:00.000
121812,239968,3,1042,90.89,0.05,259.0365,157773AE-E576-4FBE-BF81-68B3C1212A50,2025-11-23 00:00:00.000
121813,239969,2,684,188.4,0.1,339.12,9D2EDD82-C29A-4125-9232-0CE123FD332F,2025-11-22 00:00:00.000
121814,239970,2,872,668.82,0.1,1203.876,F4DCB4A8-3DF4-4AAC-9DDB-681F2210E8D7,2025-11-27 00:00:00.000
121814,239971,1,1148,67.55,0.0,67.55,6DBFA5D8-187B-4AB7-8060-A1DD6E90572E,2025-11-27 00:00:00.000
121815,239972,1,1140,66.06,0.0,66.06,FDA67412-E0ED-4F3A-A574-79561DF3B845,2025-11-26 00:00:00.000
121816,239973,1,757,224.32,0.0,224.32,0FF4EFEE-79C2-4D3C-B988-F24DD0867FE0,2025-11-26 00:00:00.000
121816,239974,2,739,131.21,0.0,262.42,B5A6F667-63B5-4981-B861-C0A2917DB88B,2025-11-26 00:00:00.000
121817,239975,2,791,77.13,0.05,146.547,4A9C3793-2B81-41A9-A902-0724A01E7EB7,2025-11-27 00:00:00.000
121817,239976,1,1052,28.23,0.0,28.23,5A138C2A-752C-4574-9670-E1026BF09137,2025-11-27 00:00:00.000
121817,239977,2,1044,149.48,0.05,284.012,027FE3F5-CB04-4878-B915-F74FF5B144D1,2025-11-27 00:00:00.000
121818,239978,3,1142,233.91,0.0,701.73,44F2B506-3CAA-49AD-B7D5-0E32BFEA0F51,2025-11-24 00:00:00.000
121818,239979,2,1142,233.91,0.1,421.038,0AECF32B-2FC1-4C24-9774-B182071367D3,2025-11-24 00:00:00.000
121819,239980,1,737,85.9,0.05,81.605,CF46E8DE-60BA-4F26-AC04-018BC4863508,2025-11-20 00:00:00.000
121820,239981,2,1091,332.38,0.1,598.284,046F2E55-FA3D-4E93-B50A-6ABAE34E9DB9,2025-11-27 00:00:00.000
121820,239982,1,1135,49.02,0.1,44.118,F73BB026-A52E-48E9-837B-D04C0F39DB1F,2025-11-27 00:00:00.000
121820,239983,1,1070,61.18,0.1,55.062,EF37F087-C350-430D-8381-FB06B4BC00BC,2025-11-27 00:00:00.000
121821,239984,2,959,109.18,0.1,196.524,D0704F71-432D-4CE9-9199-43B2B47F2015,2025-11-23 00:00:00.000
121821,239985,2,1144,703.22,0.05,1336.118,0252AF80-3881-4BE7-91CB-D046A0BC9FC2,2025-11-23 00:00:00.000
121822,239986,2,992,247.65,0.05,470.535,B9883170-8F3F-466B-BB9C-5AC95BB5544A,2025-11-24 00:00:00.000
121822,239987,3,1106,88.18,0.05,251.313,A5BB40A6-213E-4E63-9B01-DF8F70A6136A,2025-11-24 00:00:00.000
121822,239988,1,908,51.11,0.05,48.5545,A153F99E-A9BF-46BA-9D8C-8BA0B4FDA4FD,2025-11-24 00:00:00.000
121822,239989,2,991,368.43,0.0,736.86,22C89A2E-E006-4B89-B3F5-0DB7F4658C8D,2025-11-24 00:00:00.000
121823,239990,1,922,1054.49,0.1,949.041,F9377A21-C6F5-420D-9CF0-1B560CF8795E,2025-11-29 00:00:00.000
121824,239991,3,1066,78.18,0.0,234.54,20B62197-9271-4BE4-AC2C-01778D3BC688,2025-11-24 00:00:00.000
121824,239992,2,853,119.44,0.05,226.936,E5512BBB-4890-4E95-907B-8E845EBA7974,2025-11-24 00:00:00.000
121824,239993,2,1111,38.33,0.05,72.827,4BCE8DA6-2EDC-440E-B7F4-5083D257A240,2025-11-24 00:00:00.000
121825,239994,1,918,3047.58,0.0,3047.58,7EB826C2-DE89-4FE1-9505-774D8DE5DA0B,2025-11-27 00:00:00.000
121825,239995,1,753,754.63,0.1,679.167,448F28CF-EF8D-4D95-8DE9-58581CF44109,2025-11-27 00:00:00.000
121825,239996,2,833,326.75,0.0,653.5,BF7DC5BE-A4B6-4BDA-B379-665C9F7097AF,2025-11-27 00:00:00.000
121825,239997,2,1105,265.94,0.0,531.88,90B6AF05-30D4-4F42-8528-7FBE252C76CB,2025-11-27 00:00:00.000
121826,239998,1,736,222.42,0.0,222.42,63E493D3-5CD8-4457-908A-1E7810D7A797,2025-11-20 00:00:00.000
121826,239999,2,729,104.53,0.0,209.06,751FD9B4-0821-4FB2-8B38-2C1294CBAE80,2025-11-20 00:00:00.000
121826,240000,2,889,27.13,0.1,48.834,2F225394-9103-4995-95E9-C694F7231431,2025-11-20 00:00:00.000
121826,240001,3,1178,359.91,0.1,971.757,46190206-F4DF-4D6C-9593-025CB2F6CF3E,2025-11-20 00:00:00.000
121827,240002,1,1084,231.29,0.1,208.161,F5F1CA57-734A-4DFF-BFC4-24555C5BE44C,2025-11-27 00:00:00.000
121827,240003,3,689,262.73,0.05,748.7805,8B37148B-CDF8-4D41-9F9C-3029B18E825B,2025-11-27 00:00:00.000
121828,240004,1,1103,66.54,0.05,63.213,46177C0B-2898-4287-8980-FD328F491CE9,2025-11-25 00:00:00.000
121829,240005,3,865,94.13,0.0,282.39,D5DCB871-C8D0-4864-88D0-F607F0DFCC28,2025-11-23 00:00:00.000
121829,240006,2,1033,34.81,0.05,66.139,D4EC269D-480A-48C4-8DA5-AD084C9C5E77,2025-11-23 00:00:00.000
121830,240007,1,840,100.67,0.05,95.6365,B79DD8BB-946D-454D-974B-892EC256EDD7,2025-11-26 00:00:00.000
121830,240008,2,989,521.52,0.0,1043.04,D2721DEE-693A-470C-9E17-E897C3C15A58,2025-11-26 00:00:00.000
121830,240009,1,734,132.98,0.05,126.331,DDB5A07F-82AE-427F-9C2D-ED7D73793BB5,2025-11-26 00:00:00.000
121830,240010,2,1021,68.43,0.05,130.017,3D23723B-99E9-4E9A-832A-972700C5491C,2025-11-26 00:00:00.000
121831,240011,1,918,3047.58,0.05,2895.201,69C3EA2D-F60F-4703-970B-F44395969D90,2025-11-29 00:00:00.000
121831,240012,3,744,42.7,0.1,115.29,7321845D-1BEA-4B78-9F54-1309688B7418,2025-11-29 00:00:00.000
121831,240013,3,1112,81.18,0.05,231.363,85BB776D-0D18-4C1E-9634-F6FAF052F04F,2025-11-29 00:00:00.000
121832,240014,1,1171,18.29,0.1,16.461,B1839429-8F6F-40F5-89A9-ECF9EBD99665,2025-11-20 00:00:00.000
121833,240015,3,801,357.46,0.0,1072.38,B88B051D-AE93-4599-97DF-A8E5C5A1A33D,2025-11-21 00:00:00.000
121833,240016,2,1084,231.29,0.05,439.451,CE00120E-BF15-4F9D-A759-BB925298270F,2025-11-21 00:00:00.000
121833,240017,2,1037,2035.9,0.1,3664.62,8BD07225-4D8B-4625-BC08-33AB83EF8730,2025-11-21 00:00:00.000
121834,240018,3,1016,540.13,0.1,1458.351,13A0989E-4077-4696-9E22-A6DB00F720C3,2025-11-26 00:00:00.000
121834,240019,3,1011,273.86,0.1,739.422,9B2516CA-9C1C-4D2C-B53E-C040EDE83746,2025-11-26 00:00:00.000
121834,240020,1,857,368.08,0.0,368.08,E6D17ECF-16CD-45D2-BE3D-62356FCD6D2C,2025-11-26 00:00:00.000
121834,240021,2,896,116.19,0.0,232.38,25F384B6-BC74-4ABF-834B-A3AA2DEE3691,2025-11-26 00:00:00.000
121835,240022,3,1198,113.42,0.05,323.247,D29229AC-AC06-4595-A7AC-ABAEEBFC8EC2,2025-11-24 00:00:00.000
121835,240023,2,876,40.84,0.05,77.596,AD31463D-8E17-4AC5-963F-A087737A3121,2025-11-24 00:00:00.000
121835,240024,2,777,55.36,0.0,110.72,FA98D121-C224-4D87-969E-5F1307187E81,2025-11-24 00:00:00.000
121836,240025,2,1144,703.22,0.05,1336.118,3E0B787B-9B70-441C-B40D-39F09EE3474C,2025-11-29 00:00:00.000
121836,240026,3,877,714.05,0.0,2142.15,C254559C-897A-40F1-B07D-CAA05DCBDA42,2025-11-29 00:00:00.000
121836,240027,2,882,2994.43,0.0,5988.86,B1CCDDE7-BB63-4CAB-93B8-CCC0B6F708F0,2025-11-29 00:00:00.000
121836,240028,1,699,6.34,0.1,5.706,CBC0B67C-F479-4C7D-860B-51906ABD468D,2025-11-29 00:00:00.000
121837,240029,3,1111,38.33,0.1,103.491,2ABD7E99-9118-4117-8D3A-C5649580B64A,2025-11-23 00:00:00.000
121838,240030,3,1027,94.62,0.1,255.474,5EDEA160-EA2A-4546-85DE-E6A8115C5F08,2025-11-21 00:00:00.000
121838,240031,3,753,754.63,0.1,2037.501,F6AA6E7A-9DF4-460D-9855-DB2B756B987F,2025-11-21 00:00:00.000
121838,240032,2,1047,51.0,0.1,91.8,E68E73A7-AD24-40D5-A9B3-58A306CDDED4,2025-11-21 00:00:00.000
121838,240033,2,1078,454.28,0.0,908.56,46C1139C-D706-423D-A7A3-697475E5A290,2025-11-21 00:00:00.000
121839,240034,2,1113,35.58,0.05,67.602,BBFBA887-EF34-4E77-82EC-48BAAC491AD8,2025-11-25 00:00:00.000
121839,240035,2,909,77.51,0.0,155.02,DCE28C0E-951B-4EBD-99CC-65355409527F,2025-11-25 00:00:00.000
121839,240036,3,822,25.26,0.1,68.202,6D2508FE-8B7E-4ED5-8FCF-5997B24FAC34,2025-11-25 00:00:00.000
121839,240037,1,801,357.46,0.05,339.587,6A22A7DA-9282-4254-AD17-C01845038FD9,2025-11-25 00:00:00.000
121840,240038,1,1021,68.43,0.05,65.0085,DC196398-A1D4-46CD-A3B5-AB8F6AB4D94E,2025-11-22 00:00:00.000
121840,240039,3,763,10.96,0.05,31.236,E0571A17-EA71-4E81-AE34-9E49D389C0FF,2025-11-22 00:00:00.000
121840,240040,1,758,3301.98,0.0,3301.98,8CD58C87-EC5B-4ECD-999A-2C5A87E17FDD,2025-11-22 00:00:00.000
121840,240041,2,849,86.58,0.05,164.502,E81DC5C8-8773-4E75-910D-93D3DE28A668,2025-11-22 00:00:00.000
121841,240042,3,877,714.05,0.1,1927.935,4E3901B4-23CF-487D-B55F-3F0622CB5671,2025-11-26 00:00:00.000
121841,240043,3,1138,326.89,0.1,882.603,47A1E77F-3010-4F96-8EA3-3104390F2AC4,2025-11-26 00:00:00.000
121842,240044,1,715,541.55,0.0,541.55,A5DEF913-2F08-4285-BABD-14BA68A2E4BB,2025-11-27 00:00:00.000
121842,240045,2,997,63.02,0.0,126.04,889D2978-8DD0-4CBD-8C7B-074F568A640B,2025-11-27 00:00:00.000
121842,240046,1,784,497.02,0.0,497.02,0995AE0F-46DD-4DD9-9C1A-77E629C91BF8,2025-11-27 00:00:00.000
121842,240047,3,894,89.24,0.1,240.948,47DF4FD5-0353-436A-A1C4-D5A7F6CF9B9A,2025-11-27 00:00:00.000
121843,240048,1,1019,518.77,0.1,466.893,6A7B8C5B-0911-4700-A7B3-B380C51551FA,2025-11-23 00:00:00.000
121843,240049,2,1074,595.9,0.05,1132.21,88586666-03E4-42B5-8357-08012A0AFC9E,2025-11-23 00:00:00.000
121843,240050,2,1145,214.87,0.0,429.74,C2DFA3AC-57BF-48AD-B862-E02F4AEF9358,2025-11-23 00:00:00.000
121843,240051,1,844,156.06,0.1,140.454,7042AAE8-9A52-4AFC-BF1E-412C5720D522,2025-11-23 00:00:00.000
121844,240052,3,792,20.18,0.1,54.486,9F226966-239B-4C97-9440-BFC46CA1CC2A,2025-11-23 00:00:00.000
121844,240053,2,1198,113.42,0.1,204.156,6FA0D1B5-5D2B-4F8D-85D7-8417AF272EA0,2025-11-23 00:00:00.000
121844,240054,1,975,433.1,0.1,389.79,C4E60B15-4682-4A0A-A59F-B254AE2C462A,2025-11-23 00:00:00.000
121844,240055,1,854,74.34,0.0,74.34,E7929B28-0854-4205-9A76-F48FB11E65B5,2025-11-23 00:00:00.000
121845,240056,3,1196,391.07,0.1,1055.889,2DC4CAAA-447A-4DAE-B867-DAF6F9754286,2025-11-23 00:00:00.000
121846,240057,2,941,60.58,0.05,115.102,899D678C-BC0C-428E-B274-5C425E15AE71,2025-11-24 00:00:00.000
121846,240058,3,868,294.01,0.1,793.827,7C8844EC-0060-42CF-9DB2-432DC9CD8676,2025-11-24 00:00:00.000
121846,240059,3,798,377.68,0.1,1019.736,93E5A221-5F10-4F74-9271-ED65D7791636,2025-11-24 00:00:00.000
121847,240060,2,756,97.79,0.1,176.022,933D3691-A3C1-45EE-9DD1-E6E90780AA68,2025-11-23 00:00:00.000
121848,240061,1,908,51.11,0.1,45.999,A1E014FF-6AB4-4AD3-BDFE-F578F4D46945,2025-11-26 00:00:00.000
121848,240062,3,697,40.74,0.1,109.998,C3DD9178-7F61-4ADB-A1F1-D5A180438B0F,2025-11-26 00:00:00.000
121848,240063,3,1185,404.67,0.0,1214.01,008009B0-1137-4B51-BF1D-81CA8744E4F2,2025-11-26 00:00:00.000
121848,240064,3,1074,595.9,0.0,1787.7,4FE93B75-26DE-4974-A1C2-FCA989E87E64,2025-11-26 00:00:00.000
121849,240065,1,723,39.69,0.05,37.7055,37AF55A4-FE58-43E1-A30F-55C75DB94E38,2025-11-20 00:00:00.000
121849,240066,2,1095,1292.48,0.1,2326.464,4E079384-58A0-403B-92BE-F62BEE24781A,2025-11-20 00:00:00.000
121850,240067,1,912,1499.5,0.0,1499.5,4BB19ECA-0EB3-4DCC-98F8-1E24096E56FB,2025-11-22 00:00:00.000
121850,240068,1,941,60.58,0.05,57.551,09009FA9-913B-4A13-9819-637E7F1839E4,2025-11-22 00:00:00.000
121850,240069,1,1048,9.38,0.05,8.911,BB811ED5-A26A-428A-BEBB-67888E85D565,2025-11-22 00:00:00.000
121851,240070,3,1049,9.01,0.1,24.327,AF8C8504-DD0B-41DF-AFD1-46D99E4B22ED,2025-11-26 00:00:00.000
121851,240071,3,883,101.17,0.05,288.3345,3366AF89-A57A-4B4C-BD92-816071A6F3A7,2025-11-26 00:00:00.000
121851,240072,2,1092,326.65,0.05,620.635,F6E84221-C106-45A9-85C8-C6467A282283,2025-11-26 00:00:00.000
121851,240073,1,1099,144.98,0.05,137.731,597FCEB4-0B18-43E5-AE68-017C565D7859,2025-11-26 00:00:00.000
121852,240074,1,1101,15.67,0.0,15.67,858E90C4-6C80-4731-8C4F-E453122AC6DE,2025-11-20 00:00:00.000
121852,240075,3,1177,407.62,0.05,1161.717,10506E97-8F25-4316-B0FE-DE6EE8432002,2025-11-20 00:00:00.000
