SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
122817,242468,3,1059,119.61,0.1,322.947,81FB70DB-78A1-4C04-8938-1757B9EC7C83,2025-11-28 00:00:00.000
122817,242469,2,781,156.18,0.0,312.36,B15AECC4-9150-41BB-8594-788387D3CAA1,2025-11-28 00:00:00.000
122817,242470,3,781,156.18,0.1,421.686,D562A624-7195-4913-9199-7F7FE024A03A,2025-11-28 00:00:00.000
122818,242471,2,995,116.27,0.05,220.913,F2848AD7-D756-49A6-8853-C19281E63822,2025-11-20 00:00:00.000
122819,242472,3,1235,204.71,0.1,552.717,079BA577-B0E4-4F28-B70A-5B34875DC732,2025-11-27 00:00:00.000
122819,242473,2,732,116.72,0.1,210.096,E708FBF4-F506-4D6A-9526-C42D69506DD6,2025-11-27 00:00:00.000
122819,242474,2,764,48.7,0.0,97.4,1FD9B304-880A-45A8-A50E-5F8741C5A11A,2025-11-27 00:00:00.000
122819,242475,3,892,27.41,0.05,78.1185,8D844086-1EC1-441A-9E53-DC1118B9C413,2025-11-27 00:00:00.000
122820,242476,1,1146,104.95,0.1,94.455,62E5E2BD-F39A-4CC3-A552-BA53D7EC1CD9,2025-11-27 00:00:00.000
122820,242477,2,1049,9.01,0.1,16.218,DAB0A278-8D95-4D05-A260-F74BE0539141,2025-11-27 00:00:00.000
122820,242478,1,707,408.38,0.05,387.961,20C97022-DC7A-423C-8B60-CEEE486C716D,2025-11-27 00:00:00.000
122821,242479,3,1055,89.61,0.05,255.3885,448A881E-5307-4F64-8843-3D854083DF28,2025-11-25 00:00:00.000
122821,242480,2,844,156.06,0.1,280.908,CC30D52A-9111-47A6-9CD2-F207F58B80AB,2025-11-25 00:00:00.000
122822,242481,1,814,143.44,0.05,136.268,1297356E-2A11-4C40-9266-F39723C42560,2025-11-28 00:00:00.000
122822,242482,1,969,226.29,0.0,226.29,F3164BD5-4A68-470A-B476-1C0B1E8BC0AC,2025-11-28 00:00:00.000
122822,242483,1,851,211.88,0.05,201.286,443EF68F-09B3-4746-AC40-82EC6BF54EA8,2025-11-28 00:00:00.000
122823,242484,2,787,177.2,0.05,336.68,F04BC75F-1922-49BC-9183-D3EE3F9A63CC,2025-11-29 00:00:00.000
122823,242485,2,1125,549.13,0.0,1098.26,3EE6F9D9-A1C6-4214-B41D-5C936D23422D,2025-11-29 00:00:00.000
122823,242486,3,1018,624.63,0.1,1686.501,D4E35B85-F143-445A-9584-E59E38B8DFE0,2025-11-29 00:00:00.000
122824,242487,1,935,793.78,0.0,793.78,FC81FC0E-BA92-4EB9-ADC9-96F7E65AD64C,2025-11-20 00:00:00.000
122825,242488,1,898,87.14,0.05,82.783,806599BD-AB35-491E-A392-B6CE7BC506A3,2025-11-25 00:00:00.000
122825,242489,1,968,72.7,0.05,69.065,21B321D5-6398-4471-ADC0-A41A641364D1,2025-11-25 00:00:00.000
122825,242490,3,900,22.24,0.0,66.72,60071654-B6C2-4839-8E17-98FC56D383AF,2025-11-25 00:00:00.000
122825,242491,2,1123,98.13,0.1,176.634,A6F966A3-6A01-43D0-99F0-7787C4B3FD41,2025-11-25 00:00:00.000
122826,242492,3,1013,134.96,0.05,384.636,97F39D65-5EF8-43AA-A27A-11F6EC2CEF6D,2025-11-22 00:00:00.000
122826,242493,2,777,55.36,0.0,110.72,53E9C7F7-4724-487A-A2F1-1F494AEBADCD,2025-11-22 00:00:00.000
122826,242494,2,1099,144.98,0.0,289.96,D2DD98BB-08BB-42F6-B1CB-A6638378F1DB,2025-11-22 00:00:00.000
122827,242495,1,858,72.39,0.1,65.151,EF15DC3C-AF61-4DED-A026-296543958438,2025-11-28 00:00:00.000
122827,242496,3,890,107.21,0.0,321.63,A63EC797-E52A-4D5A-9769-BDE1A5D61B91,2025-11-28 00:00:00.000
122827,242497,2,1037,2035.9,0.0,4071.8,0483F31F-21D6-4384-B54E-98BA3DFBA48A,2025-11-28 00:00:00.000
122827,242498,2,1137,25.16,0.0,50.32,46B1EEDA-9802-436C-AA7B-DA826E9B9AAA,2025-11-28 00:00:00.000
122828,242499,2,1136,788.92,0.0,1577.84,68E8BBCA-21C9-46F5-AB93-ACF7690CAFD8,2025-11-27 00:00:00.000
122828,242500,3,722,128.97,0.1,348.219,AC587B78-BF28-4E68-B34F-DBC8A71ECAEB,2025-11-27 00:00:00.000
122828,242501,1,809,63.74,0.0,63.74,DCB999ED-B78D-4A2A-B35D-BC6F49C24543,2025-11-27 00:00:00.000
122829,242502,1,1030,18.56,0.0,18.56,FA054798-E8C1-4519-AB14-6AD60BE42BFB,2025-11-24 00:00:00.000
122830,242503,3,745,434.51,0.1,1173.177,37B59F50-1EE7-4D1A-8865-3E23E2E78797,2025-11-27 00:00:00.000
122830,242504,1,839,278.1,0.05,264.195,B3F622F6-71F0-4B40-9390-8DF889EC8F44,2025-11-27 00:00:00.000
122830,242505,3,1093,85.62,0.0,256.86,96AE84F0-DAC7-4741-9064-F189520CA9A6,2025-11-27 00:00:00.000
122830,242506,3,767,649.81,0.05,1851.9585,C02100AF-0971-4583-BA3C-63024A71C0F6,2025-11-27 00:00:00.000
122831,242507,2,910,440.02,0.05,836.038,CEA861E2-F3C2-41F6-856F-D50EA25F0516,2025-11-21 00:00:00.000
122831,242508,3,945,630.77,0.05,1797.6945,34FE5A73-3E2A-49C2-B1B4-B1E923624CD7,2025-11-21 00:00:00.000
122831,242509,3,1099,144.98,0.0,434.94,6E2EB6B3-1F0C-4250-A583-50539813BCB1,2025-11-21 00:00:00.000
122831,242510,1,750,3311.57,0.1,2980.413,DE60A281-6C0C-473E-8854-5C2126DD0B7B,2025-11-21 00:00:00.000
122832,242511,2,717,50.84,0.05,96.596,690EDBD2-F152-4901-A0C2-388703040549,2025-11-29 00:00:00.000
122832,242512,1,1111,38.33,0.05,36.4135,D2BDC706-23AC-49AF-B346-664DF0DC228C,2025-11-29 00:00:00.000
122833,242513,3,1172,47.59,0.05,135.6315,92EEC2B2-9F16-456E-BCEB-C21515B8BE6B,2025-11-27 00:00:00.000
122834,242514,2,1226,344.77,0.1,620.586,504CAFE1-240E-4334-8D0A-6BCCAE32E156,2025-11-24 00:00:00.000
122834,242515,3,1083,68.92,0.1,186.084,F461BBDD-E20E-4241-A13F-110232113499,2025-11-24 00:00:00.000
122834,242516,3,759,251.85,0.1,679.995,B5BDDB07-4163-4751-A54E-AD4693C9B13B,2025-11-24 00:00:00.000
122834,242517,1,790,621.78,0.1,559.602,A7AA7211-27BB-4BFA-84E4-F1923030B454,2025-11-24 00:00:00.000
122835,242518,2,716,495.09,0.1,891.162,2826F4E0-7D07-447E-84BC-7BEF0E0684EA,2025-11-27 00:00:00.000
122835,242519,1,794,80.89,0.0,80.89,AC1C3D2D-18C5-4A63-B21A-0AA9F4783F62,2025-11-27 00:00:00.000
122836,242520,2,808,56.96,0.0,113.92,CA9DAE3A-42C3-4FE7-B183-B607F36DE9E5,2025-11-20 00:00:00.000
122837,242521,3,965,75.67,0.05,215.6595,F6EC40A0-6AD9-4768-951F-50DA4C5F997C,2025-11-27 00:00:00.000
122837,242522,1,990,117.28,0.05,111.416,0A167DCC-BC1D-4100-A8DC-58BDD89406CE,2025-11-27 00:00:00.000
122838,242523,1,743,59.48,0.05,56.506,AE0BE540-3CFE-48F0-982C-C3187CC31BB4,2025-11-23 00:00:00.000
122838,242524,1,914,49.92,0.05,47.424,31D39D97-F8D5-4B4C-B099-B874CC8EE49E,2025-11-23 00:00:00.000
122838,242525,1,820,642.88,0.05,610.736,4DE1ECCD-A307-4277-B4FC-1D462CF3EE78,2025-11-23 00:00:00.000
122838,242526,2,852,583.48,0.05,1108.612,2377BA81-EAB6-4CE8-9168-FDD6AAF4B671,2025-11-23 00:00:00.000
122839,242527,1,882,2994.43,0.1,2694.987,F661C510-55EB-4F1D-8FA7-2D2398F6C0FE,2025-11-23 00:00:00.000
122840,242528,2,1172,47.59,0.05,90.421,C5764352-BD1D-4D66-953A-11F149D8089F,2025-11-24 00:00:00.000
122840,242529,2,1117,6.79,0.05,12.901,14DE4077-3E03-43C4-B69A-61F301F38CCA,2025-11-24 00:00:00.000
122840,242530,2,857,368.08,0.05,699.352,580B5051-D83D-4B27-8BFA-A5390ADC0DE1,2025-11-24 00:00:00.000
122840,242531,3,681,11.16,0.0,33.48,2A69CA46-5855-4A60-A07D-AD1BD471D659,2025-11-24 00:00:00.000
122841,242532,3,1078,454.28,0.05,1294.698,47B9F799-12D1-45AE-81E9-9A510FC8B95E,2025-11-23 00:00:00.000
122841,242533,1,709,59.1,0.1,53.19,39CBA0AC-A6E8-41A2-BFF1-9F541F1A6195,2025-11-23 00:00:00.000
122841,242534,1,685,939.33,0.1,845.397,A907ED30-E3A5-4D1D-9931-DCD826FA599B,2025-11-23 00:00:00.000
122841,242535,2,1124,1441.06,0.05,2738.014,F7655007-E5D9-4B6E-B0E3-139CE3106181,2025-11-23 00:00:00.000
122842,242536,2,1141,49.17,0.0,98.34,4B0132FB-1DE2-4A5A-8C0D-E7EFC60AAD31,2025-11-25 00:00:00.000
122842,242537,3,1097,31.99,0.0,95.97,31F0E442-EFA4-4289-97AE-1D8D59D552AD,2025-11-25 00:00:00.000
122843,242538,3,777,55.36,0.0,166.08,7B112B7F-F271-4C02-9099-14AA587AAED5,2025-11-20 00:00:00.000
122843,242539,2,812,658.84,0.1,1185.912,084DDBE9-70B3-4B17-ABE9-CCE69E399DAA,2025-11-20 00:00:00.000
122843,242540,3,1142,233.91,0.0,701.73,07BD6003-AE80-46B0-9AFC-7237D9421D15,2025-11-20 00:00:00.000
122844,242541,3,776,23.21,0.05,66.1485,977D3E4E-5F82-4E48-B811-47837586E983,2025-11-22 00:00:00.000
122844,242542,1,1180,67.12,0.1,60.408,5974AECB-7E86-4413-AC65-ED41073AEF22,2025-11-22 00:00:00.000
122844,242543,3,962,200.29,0.1,540.783,B3265340-F9C8-4E15-915A-072FC327EA04,2025-11-22 00:00:00.000
122844,242544,2,1093,85.62,0.05,162.678,82DDF113-434D-497F-9E24-63717DFF64FA,2025-11-22 00:00:00.000
122845,242545,3,740,717.84,0.0,2153.52,AF17AE28-6A4A-44F3-AA44-08480A90323F,2025-11-20 00:00:00.000
122845,242546,3,815,136.44,0.0,409.32,97B54901-8333-4614-8E38-81911F7F32AB,2025-11-20 00:00:00.000
122845,242547,2,856,448.84,0.1,807.912,1B896759-B167-4D57-B0AE-A53BDE725606,2025-11-20 00:00:00.000
122846,242548,2,962,200.29,0.1,360.522,1F94B492-9F28-42DB-B1FF-0E465426FDB8,2025-11-28 00:00:00.000
122846,242549,3,1040,1801.78,0.0,5405.34,1ACE4238-0736-4BD9-948F-552F3D8C8BF7,2025-11-28 00:00:00.000
122847,242550,2,811,324.74,0.05,617.006,183C76A2-F424-4614-A1A4-25290C9700C5,2025-11-23 00:00:00.000
122847,242551,2,892,27.41,0.1,49.338,9480D2B4-562F-4408-A47A-F17A0C6ECD99,2025-11-23 00:00:00.000
122847,242552,1,1012,94.47,0.1,85.023,760104E4-8A1E-4FF4-9BDA-3E9C5C9B6B25,2025-11-23 00:00:00.000
122848,242553,3,1160,137.43,0.05,391.6755,AF5F6683-781D-4D6A-A3BA-7C54D8D81EEB,2025-11-26 00:00:00.000
122848,242554,2,683,286.01,0.0,572.02,C1018078-2837-4A23-9DFA-6C2FC9C515DE,2025-11-26 00:00:00.000
122849,242555,1,806,75.35,0.1,67.815,0E4E2043-6860-4C71-B489-C16AF6B0A4E7,2025-11-23 00:00:00.000
122850,242556,2,734,132.98,0.1,239.364,B98D730A-0C39-421F-BF5D-B33F9FEC62CC,2025-11-20 00:00:00.000
122850,242557,1,1125,549.13,0.1,494.217,16A0C723-7DB1-46CE-962F-137A7BF0E6E0,2025-11-20 00:00:00.000
122850,242558,1,1171,18.29,0.05,17.3755,B5A5E29F-3525-45AF-B6B6-A68BB230A44D,2025-11-20 00:00:00.000
122851,242559,2,933,37.04,0.0,74.08,19A35D54-5CB3-41ED-9634-DC31457B84AD,2025-11-24 00:00:00.000
122852,242560,2,794,80.89,0.0,161.78,CE296358-1776-46FC-97BD-519252BE34F7,2025-11-28 00:00:00.000
122852,242561,2,1040,1801.78,0.1,3243.204,F132A027-7DEA-4741-9036-249712EF582B,2025-11-28 00:00:00.000
122852,242562,2,694,85.16,0.1,153.288,CB307A23-2E98-4977-98A3-67776D4B9DFA,2025-11-28 00:00:00.000
122853,242563,2,691,81.51,0.0,163.02,C706D3F7-156C-43C8-A06C-603F7829EA7B,2025-11-26 00:00:00.000
122854,242564,3,805,67.65,0.0,202.95,40AACE12-0F50-453E-8558-AE4E52BFE903,2025-11-28 00:00:00.000
122854,242565,1,715,541.55,0.0,541.55,E2B91C94-F135-4F79-94FC-3B7F855420ED,2025-11-28 00:00:00.000
122854,242566,1,1122,500.25,0.1,450.225,22CA22B9-6E9B-44E5-94EA-72714D0931AE,2025-11-28 00:00:00.000
122855,242567,3,1027,94.62,0.1,255.474,B5F5ABB1-6B4E-487C-BC76-2095F1B578BC,2025-11-21 00:00:00.000
122855,242568,2,1053,53.74,0.0,107.48,C59E9B3B-65EB-4A37-965D-330C4DD87BF5,2025-11-21 00:00:00.000
122856,242569,2,1161,471.04,0.0,942.08,18C5B399-9ED3-4960-856C-048F831B0533,2025-11-28 00:00:00.000
122857,242570,3,780,799.65,0.0,2398.95,19D816A1-D7A7-407D-9DB0-B9BC0F657712,2025-11-29 00:00:00.000
122857,242571,1,1114,68.34,0.0,68.34,38468685-C9AE-4628-A750-54963E895DB5,2025-11-29 00:00:00.000
